1,RESSMB-7294,chen.liu,242,2018-08-20,0
2,ENGR-1986,chen.liu,242,2018-08-20,1
3,RESSMB-7303,chen.liu,242,2018-08-20,2
4,ENGR-2213,chen.liu,242,2018-08-20,3
5,RESSMB-7256,chen.liu,242,2018-08-20,4
6,RESSMB-7265,chen.liu,242,2018-08-20,5
7,LCI-2604,chen.liu,242,2018-08-20,6
8,ENGR-2186,chen.liu,242,2018-08-20,12
9,RESSMB-7241,chen.liu,242,2018-08-20,0
10,RESSMB-7312,chen.liu,242,2018-08-20,0
11,ENGR-2186,chen.liu,242,2018-08-21,0
12,LCI-2604,chen.liu,242,2018-08-21,0
13,RESSMB-7294,chen.liu,242,2018-08-21,0
14,BUILD-15134,chen.liu,242,2018-08-21,2
15,BUILD-15134,chen.liu,242,2018-08-22,0
16,RESSMB-7265,chen.liu,242,2018-08-22,0
17,BUILD-15134,chen.liu,242,2018-08-23,0
18,RESSMB-7256,chen.liu,242,2018-08-23,0
19,RESSMB-7265,chen.liu,242,2018-08-23,0
20,RESSMB-7294,chen.liu,242,2018-08-23,0
21,RESSMB-7303,chen.liu,242,2018-08-23,0
22,BUILD-15134,chen.liu,242,2018-08-24,0
23,RESSMB-7256,chen.liu,242,2018-08-24,0
24,RESSMB-7303,chen.liu,242,2018-08-24,0
25,BUILD-15592,chen.liu,242,2018-08-27,0
26,RESSMB-7265,chen.liu,242,2018-08-31,0
27,ENGR-2295,chen.liu,242,2018-08-31,24
28,RESSMB-7303,chen.liu,242,2018-09-04,0
29,BUILD-15134,chen.liu,242,2018-09-12,0
30,LCI-2604,chen.liu,242,2018-09-12,0
31,RESSMB-7333,chen.liu,243,2018-09-04,4
32,ENGR-2314,chen.liu,243,2018-09-04,6
33,ENGR-1809,chen.liu,243,2018-09-04,0
34,RESSMB-7241,chen.liu,243,2018-09-04,0
35,RESSMB-7333,chen.liu,243,2018-09-05,0
36,IO-955,chen.liu,243,2018-09-05,7
37,ENGR-2213,chen.liu,243,2018-09-07,3
38,ENGR-2213,chen.liu,243,2018-09-10,0
39,BUILD-16338,chen.liu,243,2018-09-10,0
40,ENGR-2314,chen.liu,243,2018-09-11,0
41,BUILD-16338,chen.liu,243,2018-09-11,0
42,BUILD-16339,chen.liu,243,2018-09-11,0
43,ENGR-2213,chen.liu,243,2018-09-12,0
44,ENGR-2314,chen.liu,243,2018-09-12,0
45,RESSMB-7333,chen.liu,243,2018-09-12,0
46,BUILD-16338,chen.liu,243,2018-09-12,0
47,BUILD-16339,chen.liu,243,2018-09-12,0
48,ENGR-2213,chen.liu,243,2018-09-13,0
49,IO-955,chen.liu,243,2018-09-13,0
50,RESSMB-7333,chen.liu,243,2018-09-13,0
51,ENGR-2314,chen.liu,243,2018-09-15,0
52,IO-955,chen.liu,243,2018-09-15,0
53,ENGR-1986,chen.liu,243,2018-09-15,1
54,IO-955,chen.liu,243,2018-09-16,0
55,ENGR-1986,chen.liu,244,2018-09-17,1
56,ENGR-2352,chen.liu,244,2018-09-17,3
57,ENGR-2353,chen.liu,244,2018-09-17,4
58,IO-877,chen.liu,244,2018-09-17,4
59,IO-945,chen.liu,244,2018-09-17,4
60,ENGR-2386,chen.liu,244,2018-09-17,6
61,ENGR-2373,chen.liu,244,2018-09-17,8
62,ENGR-2186,chen.liu,244,2018-09-17,12
63,ENGR-1809,chen.liu,244,2018-09-17,0
64,ENGR-2183,chen.liu,244,2018-09-17,0
65,ENGR-2329,chen.liu,244,2018-09-17,0
66,IO-857,chen.liu,244,2018-09-17,0
67,IO-860,chen.liu,244,2018-09-17,0
68,ENGR-2373,chen.liu,244,2018-09-18,0
69,ENGR-2386,chen.liu,244,2018-09-18,0
70,IO-877,chen.liu,244,2018-09-18,0
71,ENGR-2213,chen.liu,244,2018-09-18,3
72,ENGR-2389,chen.liu,244,2018-09-18,3
73,ENGR-1986,chen.liu,244,2018-09-19,0
74,ENGR-2373,chen.liu,244,2018-09-19,0
75,ENGR-2386,chen.liu,244,2018-09-19,0
76,ENGR-2353,chen.liu,244,2018-09-20,0
77,ENGR-2373,chen.liu,244,2018-09-20,0
78,IO-945,chen.liu,244,2018-09-20,0
79,ENGR-1986,chen.liu,244,2018-09-21,0
80,ENGR-2353,chen.liu,244,2018-09-21,0
81,ENGR-2373,chen.liu,244,2018-09-21,0
82,ENGR-2389,chen.liu,244,2018-09-21,0
83,IO-945,chen.liu,244,2018-09-21,0
84,ENGR-2389,chen.liu,244,2018-09-22,0
85,IO-877,chen.liu,244,2018-09-22,0
86,IO-945,chen.liu,244,2018-09-22,0
87,ENGR-2373,chen.liu,244,2018-09-24,0
88,IO-945,chen.liu,244,2018-09-24,0
89,ENGR-2352,chen.liu,244,2018-09-25,0
90,IO-877,chen.liu,244,2018-09-25,0
91,ENGR-1986,chen.liu,244,2018-09-26,0
92,ENGR-2352,chen.liu,244,2018-09-26,0
93,ENGR-2373,chen.liu,244,2018-09-26,0
94,IO-877,chen.liu,244,2018-09-26,0
95,ENGR-2409,chen.liu,244,2018-09-26,5
96,ENGR-1986,chen.liu,244,2018-09-27,0
97,ENGR-2186,chen.liu,244,2018-09-27,0
98,IO-877,chen.liu,244,2018-09-28,0
99,IO-945,chen.liu,244,2018-09-28,0
100,ENGR-2213,chen.liu,244,2018-09-29,0
101,ENGR-2373,chen.liu,244,2018-09-29,0
102,ENGR-2389,chen.liu,244,2018-09-29,0
103,ENGR-2186,chen.liu,244,2018-10-01,0
104,ENGR-2352,chen.liu,244,2018-10-01,0
105,ENGR-2353,chen.liu,244,2018-10-01,0
106,ENGR-2442,chen.liu,245,2018-10-01,3
107,PREDM-1732,chen.liu,245,2018-10-01,4
108,PREDM-1721,chen.liu,245,2018-10-01,5
109,BUILD-17103,chen.liu,245,2018-10-01,0
110,ENGR-2444,chen.liu,245,2018-10-01,0
111,IO-857,chen.liu,245,2018-10-01,0
112,ENGR-2442,chen.liu,245,2018-10-03,0
113,PREDM-1721,chen.liu,245,2018-10-03,0
114,PREDM-1732,chen.liu,245,2018-10-03,0
115,PREDM-1732,chen.liu,245,2018-10-04,0
116,PREDM-1721,chen.liu,245,2018-10-05,0
117,PREDM-1732,chen.liu,245,2018-10-05,0
118,PREDM-1721,chen.liu,245,2018-10-12,0
119,PREDM-1732,chen.liu,245,2018-10-12,0
120,EXC-15742,chen.liu,246,2018-10-16,5
121,EXC-15742,chen.liu,247,2018-10-29,5
122,BUILD-18489,chen.liu,247,2018-10-29,6
123,LCI-2746,chen.liu,247,2018-10-29,0
124,PREDM-1694,chen.liu,247,2018-10-29,0
125,ENGR-2462,chen.liu,247,2018-11-01,0
126,BUILD-18489,chen.liu,247,2018-11-05,0
127,BUILD-19137,chen.liu,247,2018-11-05,6
128,BUILD-18489,chen.liu,247,2018-11-06,0
129,BUILD-19137,chen.liu,247,2018-11-06,0
130,EXC-15742,chen.liu,247,2018-11-06,0
131,EXC-15742,chen.liu,247,2018-11-07,0
132,EXC-15742,chen.liu,247,2018-11-08,0
133,RESSMB-7257,henry.hom,242,2018-08-20,4
134,LCI-2603,henry.hom,242,2018-08-20,8
135,RESSMB-7312,henry.hom,242,2018-08-20,8
136,RESSMB-7314,henry.hom,242,2018-08-20,8
137,BUILD-15083,henry.hom,242,2018-08-20,16
138,RESSMB-7125,henry.hom,242,2018-08-20,16
139,ENGR-1840,henry.hom,242,2018-08-20,0
140,RESSMB-7270,henry.hom,242,2018-08-20,0
141,BUILD-15083,henry.hom,242,2018-08-21,0
142,LCI-2603,henry.hom,242,2018-08-21,0
143,BUILD-15083,henry.hom,242,2018-08-22,0
144,LCI-2603,henry.hom,242,2018-08-22,0
145,BUILD-15198,henry.hom,242,2018-08-22,0
146,BUILD-15199,henry.hom,242,2018-08-22,0
147,BUILD-15200,henry.hom,242,2018-08-22,0
148,BUILD-15201,henry.hom,242,2018-08-22,0
149,BUILD-15083,henry.hom,242,2018-08-23,0
150,LCI-2603,henry.hom,242,2018-08-23,0
151,RESSMB-7257,henry.hom,242,2018-08-23,0
152,BUILD-15083,henry.hom,242,2018-08-24,0
153,ENGR-1840,henry.hom,242,2018-08-24,0
154,BUILD-15198,henry.hom,242,2018-08-25,0
155,BUILD-15201,henry.hom,242,2018-08-25,0
156,RESSMB-7125,henry.hom,242,2018-08-27,0
157,RESSMB-7257,henry.hom,242,2018-08-27,0
158,RESSMB-7314,henry.hom,242,2018-08-27,0
159,BUILD-15592,henry.hom,242,2018-08-27,4
160,BUILD-15592,henry.hom,242,2018-08-28,0
161,RESSMB-7125,henry.hom,242,2018-08-28,0
162,RESSMB-7257,henry.hom,242,2018-08-28,0
163,BUILD-15592,henry.hom,242,2018-08-29,0
164,RESSMB-7125,henry.hom,242,2018-08-29,0
165,RESSMB-7312,henry.hom,242,2018-08-29,0
166,RESSMB-7314,henry.hom,242,2018-08-29,0
167,BUILD-15592,henry.hom,242,2018-08-30,0
168,RESSMB-7125,henry.hom,242,2018-08-30,0
169,RESSMB-7312,henry.hom,242,2018-08-30,0
170,RESSMB-7314,henry.hom,242,2018-08-30,0
171,RESSMB-7312,henry.hom,242,2018-08-31,0
172,BUILD-15592,henry.hom,242,2018-09-04,0
173,BUILD-15083,henry.hom,242,2018-09-05,0
174,LCI-2603,henry.hom,242,2018-09-05,0
175,RESSMB-7312,henry.hom,242,2018-09-05,0
176,BUILD-15592,henry.hom,242,2018-09-18,0
177,BUILD-14802,henry.hom,242,2018-09-18,0
178,ENGR-1905,henry.hom,242,2018-10-01,0
179,RESSMB-7328,henry.hom,243,2018-09-04,4
180,RESSMB-7338,henry.hom,243,2018-09-04,4
181,UI-4335,henry.hom,243,2018-09-04,4
182,ENGR-2307,henry.hom,243,2018-09-04,8
183,LCI-2657,henry.hom,243,2018-09-04,12
184,PREDM-1699,henry.hom,243,2018-09-04,12
185,ENGR-1840,henry.hom,243,2018-09-04,0
186,LCI-2648,henry.hom,243,2018-09-04,0
187,PREDM-1690,henry.hom,243,2018-09-04,0
188,ENGR-2307,henry.hom,243,2018-09-05,0
189,LCI-2657,henry.hom,243,2018-09-05,0
190,PREDM-1699,henry.hom,243,2018-09-05,0
191,RESSMB-7328,henry.hom,243,2018-09-05,0
192,RESSMB-7338,henry.hom,243,2018-09-05,0
193,UI-4335,henry.hom,243,2018-09-05,0
194,EXC-15522,henry.hom,243,2018-09-05,4
195,RESSMB-7257,henry.hom,243,2018-09-05,4
196,RESSMB-7125,henry.hom,243,2018-09-05,16
197,ENGR-2307,henry.hom,243,2018-09-06,0
198,LCI-2657,henry.hom,243,2018-09-06,0
199,ENGR-2307,henry.hom,243,2018-09-07,0
200,EXC-15522,henry.hom,243,2018-09-07,0
201,LCI-2657,henry.hom,243,2018-09-07,0
202,RESSMB-7328,henry.hom,243,2018-09-09,0
203,ENGR-2307,henry.hom,243,2018-09-10,0
204,EXC-15522,henry.hom,243,2018-09-10,0
205,RESSMB-7328,henry.hom,243,2018-09-10,0
206,EXC-15522,henry.hom,243,2018-09-11,0
207,RESSMB-7328,henry.hom,243,2018-09-11,0
208,RESSMB-7328,henry.hom,243,2018-09-12,0
209,RESSMB-7338,henry.hom,243,2018-09-12,0
210,ENGR-2307,henry.hom,243,2018-09-13,0
211,PREDM-1699,henry.hom,243,2018-09-13,0
212,RESSMB-7328,henry.hom,243,2018-09-13,0
213,RESSMB-7338,henry.hom,243,2018-09-13,0
214,UI-4335,henry.hom,243,2018-09-13,0
215,ENGR-2307,henry.hom,243,2018-09-14,0
216,PREDM-1699,henry.hom,243,2018-09-14,0
217,RESSMB-7125,henry.hom,243,2018-09-14,0
218,RESSMB-7257,henry.hom,243,2018-09-14,0
219,ENGR-2307,henry.hom,243,2018-09-17,0
220,UI-4335,henry.hom,243,2018-09-17,0
221,EXC-15522,henry.hom,243,2018-09-20,0
222,LCI-2686,henry.hom,244,2018-09-17,1
223,IO-858,henry.hom,244,2018-09-17,4
224,LCI-2699,henry.hom,244,2018-09-17,4
225,UI-4335,henry.hom,244,2018-09-17,4
226,IO-942,henry.hom,244,2018-09-17,6
227,IO-971,henry.hom,244,2018-09-17,8
228,BUILD-16238,henry.hom,244,2018-09-17,0
229,ENGR-1881,henry.hom,244,2018-09-17,0
230,ENGR-1905,henry.hom,244,2018-09-17,0
231,ENGR-2381,henry.hom,244,2018-09-17,0
232,IO-963,henry.hom,244,2018-09-17,0
233,LCI-2686,henry.hom,244,2018-09-18,0
234,LCI-2699,henry.hom,244,2018-09-18,0
235,UI-4335,henry.hom,244,2018-09-18,0
236,RESSMB-7328,henry.hom,244,2018-09-18,4
237,PREDM-1699,henry.hom,244,2018-09-18,12
238,ENGR-1881,henry.hom,244,2018-09-18,0
239,IO-963,henry.hom,244,2018-09-18,0
240,LCI-2686,henry.hom,244,2018-09-19,0
241,LCI-2699,henry.hom,244,2018-09-19,0
242,BUILD-16238,henry.hom,244,2018-09-19,0
243,IO-942,henry.hom,244,2018-09-20,0
244,LCI-2686,henry.hom,244,2018-09-20,0
245,LCI-2699,henry.hom,244,2018-09-20,0
246,IO-858,henry.hom,244,2018-09-21,0
247,IO-971,henry.hom,244,2018-09-21,0
248,LCI-2657,henry.hom,244,2018-09-21,12
249,IO-963,henry.hom,244,2018-09-21,0
250,IO-942,henry.hom,244,2018-09-25,0
251,IO-971,henry.hom,244,2018-09-25,0
252,LCI-2686,henry.hom,244,2018-09-26,0
253,LCI-2699,henry.hom,244,2018-09-26,0
254,RESSMB-7328,henry.hom,244,2018-09-26,0
255,IO-858,henry.hom,244,2018-09-27,0
256,IO-971,henry.hom,244,2018-09-27,0
257,IO-858,henry.hom,244,2018-09-28,0
258,IO-971,henry.hom,244,2018-09-28,0
259,IO-858,henry.hom,244,2018-09-30,0
260,IO-858,henry.hom,244,2018-10-01,0
261,IO-942,henry.hom,244,2018-10-01,0
262,IO-971,henry.hom,244,2018-10-01,0
263,IO-858,henry.hom,244,2018-10-02,0
264,IO-1080,henry.hom,245,2018-10-01,0
265,IO-1081,henry.hom,245,2018-10-01,0
266,PREDM-1743,henry.hom,245,2018-10-01,2
267,BUILD-16797,henry.hom,245,2018-10-01,4
268,PREDM-1715,henry.hom,245,2018-10-01,4
269,PREDM-1722,henry.hom,245,2018-10-01,4
270,PREDM-1723,henry.hom,245,2018-10-01,4
271,PREDM-1728,henry.hom,245,2018-10-01,4
272,PREDM-1739,henry.hom,245,2018-10-01,4
273,PREDM-1741,henry.hom,245,2018-10-01,4
274,IO-942,henry.hom,245,2018-10-01,6
275,IO-971,henry.hom,245,2018-10-01,8
276,ENGR-2433,henry.hom,245,2018-10-01,12
277,IO-1012,henry.hom,245,2018-10-01,0
278,IO-1045,henry.hom,245,2018-10-01,0
279,IO-1061,henry.hom,245,2018-10-01,0
280,IO-1082,henry.hom,245,2018-10-01,0
281,IO-1083,henry.hom,245,2018-10-01,0
282,PREDM-1699,henry.hom,245,2018-10-02,12
283,BUILD-16238,henry.hom,245,2018-10-02,0
284,BUILD-16797,henry.hom,245,2018-10-03,0
285,ENGR-2433,henry.hom,245,2018-10-03,0
286,IO-942,henry.hom,245,2018-10-03,0
287,IO-971,henry.hom,245,2018-10-03,0
288,BUILD-17742,henry.hom,245,2018-10-03,0.5
289,BUILD-16238,henry.hom,245,2018-10-03,0
290,IO-1045,henry.hom,245,2018-10-03,0
291,BUILD-17742,henry.hom,245,2018-10-04,0
292,PREDM-1715,henry.hom,245,2018-10-04,0
293,PREDM-1739,henry.hom,245,2018-10-04,0
294,BUILD-17742,henry.hom,245,2018-10-05,0
295,ENGR-2433,henry.hom,245,2018-10-05,0
296,IO-942,henry.hom,245,2018-10-05,0
297,IO-971,henry.hom,245,2018-10-05,0
298,PREDM-1715,henry.hom,245,2018-10-05,0
299,PREDM-1739,henry.hom,245,2018-10-05,0
300,BUILD-16797,henry.hom,245,2018-10-07,0
301,BUILD-16797,henry.hom,245,2018-10-08,0
302,PREDM-1715,henry.hom,245,2018-10-08,0
303,PREDM-1722,henry.hom,245,2018-10-08,0
304,PREDM-1739,henry.hom,245,2018-10-08,0
305,ENGR-2475,henry.hom,245,2018-10-08,4
306,IO-1008,henry.hom,245,2018-10-08,0
307,IO-1059,henry.hom,245,2018-10-08,0
308,ENGR-2433,henry.hom,245,2018-10-09,0
309,ENGR-2475,henry.hom,245,2018-10-09,0
310,IO-1080,henry.hom,245,2018-10-09,0
311,IO-1081,henry.hom,245,2018-10-09,0
312,PREDM-1715,henry.hom,245,2018-10-09,0
313,PREDM-1722,henry.hom,245,2018-10-09,0
314,PREDM-1723,henry.hom,245,2018-10-09,0
315,PREDM-1739,henry.hom,245,2018-10-09,0
316,IO-1082,henry.hom,245,2018-10-09,0
317,ENGR-2433,henry.hom,245,2018-10-10,0
318,ENGR-2475,henry.hom,245,2018-10-10,0
319,IO-1080,henry.hom,245,2018-10-10,0
320,PREDM-1722,henry.hom,245,2018-10-10,0
321,PREDM-1723,henry.hom,245,2018-10-10,0
322,PREDM-1728,henry.hom,245,2018-10-10,0
323,PREDM-1741,henry.hom,245,2018-10-10,0
324,PREDM-1725,henry.hom,245,2018-10-10,4
325,BUILD-16797,henry.hom,245,2018-10-11,0
326,BUILD-17742,henry.hom,245,2018-10-11,0
327,ENGR-2433,henry.hom,245,2018-10-11,0
328,IO-1081,henry.hom,245,2018-10-11,0
329,PREDM-1741,henry.hom,245,2018-10-11,0
330,ENGR-2433,henry.hom,245,2018-10-12,0
331,IO-1081,henry.hom,245,2018-10-12,0
332,PREDM-1715,henry.hom,245,2018-10-12,0
333,PREDM-1722,henry.hom,245,2018-10-12,0
334,PREDM-1723,henry.hom,245,2018-10-12,0
335,PREDM-1725,henry.hom,245,2018-10-12,0
336,PREDM-1728,henry.hom,245,2018-10-12,0
337,PREDM-1739,henry.hom,245,2018-10-12,0
338,PREDM-1741,henry.hom,245,2018-10-12,0
339,PREDM-1743,henry.hom,245,2018-10-12,0
340,IO-1080,henry.hom,245,2018-10-15,0
341,IO-1081,henry.hom,245,2018-10-15,0
342,IO-942,henry.hom,245,2018-10-15,0
343,IO-971,henry.hom,245,2018-10-15,0
344,PREDM-1725,henry.hom,245,2018-10-15,0
345,PREDM-1725,henry.hom,245,2018-10-19,0
346,PREDM-1756,henry.hom,246,2018-10-15,1
347,IO-1011,henry.hom,246,2018-10-15,2
348,IO-1036,henry.hom,246,2018-10-15,3
349,IO-1037,henry.hom,246,2018-10-15,3
350,ENGR-2475,henry.hom,246,2018-10-15,4
351,ENGR-2547,henry.hom,246,2018-10-15,4
352,IO-1033,henry.hom,246,2018-10-15,4
353,IO-1034,henry.hom,246,2018-10-15,4
354,IO-1116,henry.hom,246,2018-10-15,4
355,PREDM-1752,henry.hom,246,2018-10-15,4
356,IO-1103,henry.hom,246,2018-10-15,6
357,IO-1104,henry.hom,246,2018-10-15,6
358,ENGR-2509,henry.hom,246,2018-10-15,8
359,ENGR-1881,henry.hom,246,2018-10-15,0
360,ENGR-2469,henry.hom,246,2018-10-15,0
361,ENGR-2544,henry.hom,246,2018-10-15,0
362,ENGR-2546,henry.hom,246,2018-10-15,0
363,IO-1035,henry.hom,246,2018-10-15,0
364,PREDM-1762,henry.hom,246,2018-10-15,0
365,ENGR-2547,henry.hom,246,2018-10-16,0
366,PREDM-1752,henry.hom,246,2018-10-16,0
367,BUILD-17284,henry.hom,246,2018-10-16,4
368,ENGR-2469,henry.hom,246,2018-10-16,0
369,PREDM-1762,henry.hom,246,2018-10-16,0
370,BUILD-17284,henry.hom,246,2018-10-17,0
371,ENGR-2547,henry.hom,246,2018-10-17,0
372,IO-1011,henry.hom,246,2018-10-17,0
373,IO-1034,henry.hom,246,2018-10-17,0
374,IO-1116,henry.hom,246,2018-10-17,0
375,PREDM-1762,henry.hom,246,2018-10-17,0
376,BUILD-17284,henry.hom,246,2018-10-18,0
377,ENGR-2475,henry.hom,246,2018-10-18,0
378,IO-1011,henry.hom,246,2018-10-18,0
379,IO-1033,henry.hom,246,2018-10-18,0
380,IO-1034,henry.hom,246,2018-10-18,0
381,IO-1036,henry.hom,246,2018-10-18,0
382,IO-1037,henry.hom,246,2018-10-18,0
383,ENGR-2547,henry.hom,246,2018-10-19,0
384,IO-1011,henry.hom,246,2018-10-19,0
385,IO-1033,henry.hom,246,2018-10-19,0
386,PREDM-1752,henry.hom,246,2018-10-19,0
387,PREDM-1756,henry.hom,246,2018-10-19,0
388,IO-1085,henry.hom,246,2018-10-19,3
389,LCI-2722,henry.hom,246,2018-10-19,0
390,ENGR-2509,henry.hom,246,2018-10-22,0
391,IO-1085,henry.hom,246,2018-10-22,0
392,PREDM-1752,henry.hom,246,2018-10-22,0
393,PREDM-1756,henry.hom,246,2018-10-22,0
394,PREDM-1746,henry.hom,246,2018-10-22,3
395,BUILD-17284,henry.hom,246,2018-10-23,0
396,ENGR-2509,henry.hom,246,2018-10-23,0
397,IO-1116,henry.hom,246,2018-10-23,0
398,PREDM-1746,henry.hom,246,2018-10-23,0
399,IO-1027,henry.hom,246,2018-10-23,0
400,IO-1114,henry.hom,246,2018-10-23,0
401,IO-1085,henry.hom,246,2018-10-24,0
402,IO-1103,henry.hom,246,2018-10-24,0
403,IO-1104,henry.hom,246,2018-10-24,0
404,IO-1116,henry.hom,246,2018-10-24,0
405,IO-1114,henry.hom,246,2018-10-24,0
406,IO-1085,henry.hom,246,2018-10-25,0
407,IO-1104,henry.hom,246,2018-10-25,0
408,IO-1116,henry.hom,246,2018-10-25,0
409,ENGR-2475,henry.hom,246,2018-10-26,0
410,ENGR-2547,henry.hom,246,2018-10-26,0
411,IO-1085,henry.hom,246,2018-10-26,0
412,IO-1103,henry.hom,246,2018-10-26,0
413,IO-1104,henry.hom,246,2018-10-26,0
414,IO-1116,henry.hom,246,2018-10-26,0
415,ENGR-2586,henry.hom,246,2018-10-26,3
416,ENGR-2509,henry.hom,246,2018-10-29,0
417,PREDM-1746,henry.hom,246,2018-10-29,0
418,PREDM-1752,henry.hom,246,2018-10-29,0
419,PREDM-1756,henry.hom,246,2018-10-29,0
420,IO-1139,henry.hom,247,2018-10-29,1
421,IO-1011,henry.hom,247,2018-10-29,2
422,IO-1138,henry.hom,247,2018-10-29,2
423,LCI-2748,henry.hom,247,2018-10-29,2
424,LCI-2753,henry.hom,247,2018-10-29,2
425,IO-857,henry.hom,247,2018-10-29,3
426,IO-1143,henry.hom,247,2018-10-29,4
427,PREDM-1767,henry.hom,247,2018-10-29,4
428,PREDM-1694,henry.hom,247,2018-10-29,6
429,IO-1147,henry.hom,247,2018-10-29,8
430,BUILD-19277,henry.hom,247,2018-10-29,0
431,ENGR-2469,henry.hom,247,2018-10-29,0
432,ENGR-2544,henry.hom,247,2018-10-29,0
433,ENGR-2546,henry.hom,247,2018-10-29,0
434,ENGR-2617,henry.hom,247,2018-10-29,0
435,ENGR-2618,henry.hom,247,2018-10-29,0
436,LCI-2751,henry.hom,247,2018-10-29,0
437,LCI-2752,henry.hom,247,2018-10-29,0
438,LCI-2754,henry.hom,247,2018-10-29,0
439,LCI-2755,henry.hom,247,2018-10-29,0
440,IO-1011,henry.hom,247,2018-10-30,0
441,IO-857,henry.hom,247,2018-10-30,0
442,IO-1036,henry.hom,247,2018-10-30,3
443,IO-1037,henry.hom,247,2018-10-30,3
444,IO-1085,henry.hom,247,2018-10-30,3
445,BUILD-19733,henry.hom,247,2018-10-30,4
446,IO-1033,henry.hom,247,2018-10-30,4
447,IO-1034,henry.hom,247,2018-10-30,4
448,IO-1116,henry.hom,247,2018-10-30,4
449,IO-1103,henry.hom,247,2018-10-30,6
450,IO-1104,henry.hom,247,2018-10-30,6
451,BUILD-19277,henry.hom,247,2018-10-30,0
452,ENGR-2469,henry.hom,247,2018-10-30,0
453,ENGR-2544,henry.hom,247,2018-10-30,0
454,IO-1011,henry.hom,247,2018-10-31,0
455,IO-1138,henry.hom,247,2018-10-31,0
456,IO-1139,henry.hom,247,2018-10-31,0
457,IO-1143,henry.hom,247,2018-10-31,0
458,BUILD-19926,henry.hom,247,2018-10-31,1
459,BUILD-19733,henry.hom,247,2018-11-01,0
460,BUILD-19926,henry.hom,247,2018-11-01,0
461,IO-1139,henry.hom,247,2018-11-01,0
462,IO-1143,henry.hom,247,2018-11-01,0
463,IO-857,henry.hom,247,2018-11-01,0
464,PREDM-1694,henry.hom,247,2018-11-01,0
465,BUILD-19926,henry.hom,247,2018-11-02,0
466,IO-1143,henry.hom,247,2018-11-02,0
467,PREDM-1694,henry.hom,247,2018-11-02,0
468,PREDM-1767,henry.hom,247,2018-11-02,0
469,IO-1147,henry.hom,247,2018-11-05,0
470,BUILD-20060,henry.hom,247,2018-11-05,0
471,IO-1011,henry.hom,247,2018-11-06,0
472,IO-1138,henry.hom,247,2018-11-06,0
473,PREDM-1767,henry.hom,247,2018-11-06,0
474,BUILD-20060,henry.hom,247,2018-11-06,0
475,IO-1138,henry.hom,247,2018-11-07,0
476,IO-1147,henry.hom,247,2018-11-07,0
477,LCI-2748,henry.hom,247,2018-11-07,0
478,LCI-2753,henry.hom,247,2018-11-07,0
479,PREDM-1767,henry.hom,247,2018-11-07,0
480,LCI-2754,henry.hom,247,2018-11-07,0
481,IO-1147,henry.hom,247,2018-11-08,0
484,BUILD-13887,jinyan.liu,242,2018-08-20,0
485,RESSMB-7239,jinyan.liu,242,2018-08-20,2
486,RESSMB-7126,jinyan.liu,242,2018-08-20,3
487,TRAIN-429,jinyan.liu,242,2018-08-20,4
488,ENGR-2027,jinyan.liu,242,2018-08-20,5
489,ENGR-2162,jinyan.liu,242,2018-08-20,8
490,TRAIN-427,jinyan.liu,242,2018-08-20,8
491,TRAIN-428,jinyan.liu,242,2018-08-20,8
492,UI-4244,jinyan.liu,242,2018-08-20,8
